Document Type,Eduskunta ID,Date,Law Title,Section ID,Section Title,Section Content,Position_first,Name_first,Position_second,Name_second
Vahvistettava laki,4,1734,N/A,5 §,N/A,"(27.4.1868) Jos kaupungissa tehdystä kaupasta syntyy riita ostajan ja myyjän välillä, markkinain aikana tahi muulloin, ja siitä heti kannetaan, niin tuomitkoon asian sen paikan Oikeus, jossa kauppa tehtiin. Älköön sittemmin ketään asuinpaikastansa haastettako, ellei hän tule siihen kaupunkiin, jossa kauppa tehtiin. Sama olkoon laki, jos majamies jää velkaa ravinnosta, huoneenvuokrasta tahi muusta tarpeestansa. Kun syntyy riita irtisanomisesta taikka poismuuttamisesta kaupungissa vuokratuista huoneista, tuomitkoon siitä Oikeus samassa kaupungissa.", , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"Jos tulee riita velasta, jonka useammat ovat tehneet ja sitoutuneet maksamaan kukin omasta ja toistensa puolesta, niin olkoon velkojalla valta hakea ketä tahansa heistä, siellä missä se asuu. Jos he eivät ole tällä tavalla maksamiseen sitoutuneet, ja jos riita syntyy siitä, onko velka oikea tahi miten kukin on siihen osallinen, olkoon myös velkojalla valta haastattaa heidät kaikki Oikeuteen sinne, missä joku heistä asuu ja maksun käyköön kuitenkin niinkuin [Ulosottokaaren 4 Luvun 12 §:ssä] säädetään. Yhtiömiehiä haetaan siellä, missä yhtiö on.", , ,,
Vahvistettava laki,4,1734,N/A,7 §,N/A,"Jos kaksi tahi useampi on osallinen samassa riita-asiassa ja siitä ei voida tarkoin saada selvää, elleivät he kaikki ole yhtaikaa samassa paikassa vastaamassa, niin kannettakoon siinä Oikeudessa, jonka alle se kuuluu, jota asia etupäässä koskee.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,12 §,N/A,"Mitä jostakin pääasiasta seuraa, niinkuin vahingonkorvaus ja oikeudenkäyntikulut ynnä muuta, josta joku on varannut itselleen oikeuden erittäin kantaa, tuomittakoon siinä Oikeudessa, joka on pääasian tuominnut.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,14 §,N/A,"Jos maalla olevista maista ja tiluksista riidellään, olkoonpa omistusoikeudesta, hallinnasta ja nautinnasta, rakennusten rappiosta, maan huonosta hoidosta, verosta, rajoista tahi luvattomasta viljelemisestä, niin se kaikki on tuomittava siinä Oikeudessa, jonka piirissä maa on. Jos emäkylän tilukset ulottuvat kihlakunnan rajan taakse toisen kihlakunnan alueelle, ja jos siellä oleva rajanaapuri tahtoo jostakin niistä tehdä moitekanteen, niin tehköön se siinä Oikeudessa, johon emäkylä kuuluu.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,15 §,N/A,"Jos maariita on kihlakuntain tai läänien tahi maakuntain välillä, käyköön sen niinkuin [Maakaaren 14 luvun 5 §:ssä] on sanottu.", , ,,
Vahvistettava laki,4,1734,N/A,16 §,N/A,"(4.3.1873) Jos yhden tai useamman kruununtilan haltiat riitelevät tiluksista, rahasta, kalavedestä tahi myllynsijasta, ratkaiskoon Kihlakunnanoikeus riidan ja määrätköön [Keisarin Käskynhaltija] jonkun läsnä olemaan kruunun puolesta. Kihlakunnanoikeus tuomitkoon myös luvattomasta maan ja metsän viljelyksestä kruunun maalla.", , ,,
Vahvistettava laki,4,1734,N/A,17 §,N/A,"[Yhteismetsistä vuorikunnissa taikka muualla, missä vuorilaitoksia on ja kasken polttamisesta niissä, samoin jos on riita vuorikuntatalon hallinnasta, sulatus- ja vasarapajain käyttämisestä, sysien polttamisesta, malmisuonista, teoslainoista pajastonkäyttäjän ja lainanantajan välillä ynnä muusta, mikä vuorilaitosten käyttämiseen, pitämiseen ja hoitamiseen kuuluu, käyköön niinkuin niistä on erikseen säädetty. Pajastojen ja vasarapajojen huudatusta haetaan kihlakunnanoikeudessa, joka myös tuomitsee toiselle haitallisesta veden sulkemisesta, jolleivät pajastot keskenänsä ole siitä riidassa.]", , ,,
Vahvistettava laki,4,1734,N/A,18 §,N/A,"Jos myyjä ei voi kauppaa vastata, hakekoon ostaja häntä missä hän asuu.", , ,,
Vahvistettava laki,4,1734,N/A,19 §,N/A,"Kaupungissa olevasta huoneesta, talonasemasta ja talosta tuomitkoon sen kaupungin Oikeus, jossa ne ovat. Jos kaupungilla on maata ja tiluksia ympärillä, jotka ovat siihen yhdistetyt eivätkä kaupungista erillään, ja jos niistä syntyy riita kaupungin asukasten kesken, taikka jos rikos siellä tehdään, tuomitkoon kaupunginoikeus senkin. Jos rajoista syntyy riita porvarien ja kaupunginmaahan sattuvan emäkylän välillä, tuomitkoon siitä kihlakunnanoikeus.", , ,,
Vahvistettava laki,4,1734,N/A,20 §,N/A,"Jos siitä riidellään, miten kaupungissa on rakentaminen, käyköön sen niin kuin erikseen on säädetty. Haitasta ja rasitteesta, jota naapurin naapuriltansa on tahi ei ole kärsittävä, tuomitkoon raastuvanoikeus.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,28 §,N/A,"[Yleisissä kalasatamissa tehdyistä rikoksista säädetään satamasäännöissä.] Muutoin tulee sen, jonka on tarve jossakin asiassa kantaa, noudattaa, mitä mistäkin Oikeudesta erittäin on sanottu.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,"Jos kantaja tahi vastaaja tahtoo jäävätä tuomarin, tehköön sen siivosti, ja tuomari itse tuomitkoon siitä jäävistä. Nämä ovat lailliset jäävit: kun tuomari on jommankumman kanssa sellaisessa sukulaisuudessa tahi lankoudessa, jossa avioliitto Naimiskaaren 2 Luvun mukaan ei ole luvallinen, siihen lukien myös hänen serkkunsa sukulaisuuden, vaan ei lankouden kannalta taikka kun tuomari on hänen vastapuolensa tahi julkinen vihamiehensä taikka kun tuomarilla tahi hänen nyt mainituilla sukulaisillansa on siinä asiassa osa, tahi kun heillä on siitä erinomaista hyötyä tahi vahinkoa odotettavana taikka kun hän toisessa Oikeudessa on ollut samassa asiassa tuomarina, tahi on siinä ennen ollut asianajajana tai todistajana, tahi kun hän ennen, jonkin Oikeuden tahi [kuninkaan käskynhaltijan] käskyläisenä, on päättänyt jotakin siihen asiaan kuuluvaa taikka kun hänellä itsellänsä on samanainen asia toisessa Oikeudessa. Jos tuomari tietää sellaisen jäävin itseänsä vastaan olevan, vaikka ei riitapuolella ole siitä tietoa, niin astukoon itsestänsä pois Oikeudesta.", , ,,
Vahvistettava laki,4,1734,N/A,2 §,N/A,"(27.4.1868) Joka sopimattomalla tavalla jäävää Tuomarin, sakoitettakoon Alioikeudessa [kaksikymmentä talaria]. Hovioikeudessa [viisikymmentä talaria].", , ,,
Vahvistettava laki,4,1734,N/A,3 §,N/A,"(27.4.1868) Jos jäävi nähdään lailliseksi Kihlakunnantuomaria vastaan, tahi Pormestaria vastaan siinä kaupungissa, jossa ei ole useampaa kuin yksi Pormestari, ja Raastuvanoikeus ilman hänettä ei ole tuomionvoipa määrätköön Hovioikeus toisen hänen sijaansa, kantajan pyynnöstä ja hänen kustannuksellansa, ja tulkoon se kustannus sitten sen maksettavaksi, joka asian kadottaa.", , ,,
Vahvistettava laki,4,1734,N/A,4 §,N/A,"(27.4.1868) Jos joku Kihlakunnanlautakunnassa jäävätään pankoon Kihlakunnantuomari, jos tarvitaan, toisen hänen sijaansa, kunnes se asia ratkaistaan. Jos raatimies jäävätään määrätköön Raastuvanoikeus toisen hänen sijaansa istumaan, jollei Oikeus muuten ole tuomionvoipa. Jos Raastuvanoikeudessa kaikki ovat jäävätyt määrätköön siitä Hovioikeus. Jos niin tapahtuisi, että niin monta Hovioikeuden jäsenistä jäävätyksi tulee, että Oikeus ei ole siinä asiassa täysilukuinen ilmoittakoon Hovioikeus sen [Keisari] määrää toisia heidän sijoihinsa. Älköön ketään Hovioikeudessa jäävättäkö, vaikka poika tahi vävy on Alioikeudessa tuominnut, ellei niin ole että heitä virkarikoksesta siellä laillisesti syytetään.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,5 §,N/A,"Jos kruunulla on jossakin riidassa osa, määrätköön [kuninkaan käskynhaltija] jonkun alioikeudessa kruunun oikeutta puolustamaan. Hovioikeudessa puhukoon sellaisissa asioissa [kuninkaan] asiamies. Maariidassa ottakoon perintötilallinen itse valtuusmiehen [antakoon kuitenkin veronsaajalle asiasta tiedon, jotta tämä voi, jos tarvitaan, olla perintötilallisella apuna].", , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"Jos joku, jolla on asiassa osa, tahtoo toistenkin puolesta puhua, ottakoon heiltä siihen valtakirjan.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,8 §,N/A,"Jos päämies oikeudenkäynnin kestäessä kuolee, ilmoittakoon asiamies sen Oikeudelle, ja ne, jotka sitten asianomistajiksi tulevat, antakoot uuden valtakirjan.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,10 §,N/A,"Asiamies ajakoon rehellisesti ja kaikella ahkeruudella hänelle uskottua asiaa ja allekirjoittakoon kaikki kirjat, jotka hän Oikeuteen antaa. Älköön mitään tuomittako sellaisen riitakirjan perustuksella, jonka alle sen tekijä ei ole pannut nimeänsä, jos havaitaan, ettei asianomistaja ole kyennyt sitä laatimaan.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,11 §,N/A,"Valtuusmiehen älköön olko lupa Oikeudessa luopua asiasta, jonka hän on siinä alottanut, ellei Oikeus katso hänellä olevan siihen syytä.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,13 §,N/A,"Jos valtuusmies laiminlyö päämiehensä oikeuden, niin tällä olkoon valta tehdä laillinen kanne häntä vastaan ja hakea vahinkonsa korvausta.", , ,,
Vahvistettava laki,4,1734,N/A,14 §,N/A,"[Jos valtuusmiehen havaitaan yllyttäneen tahi vietelleen jonkun perättömään oikeudenkäyntiin taikka vastoin parempaa tietoansa ajaneen väärää asiaa taikka käyttäneen ilmeistä kavaluutta, niin sakotettakoon häntä kymmenen tahi kaksikymmentä talaria tahi enemmän, sataan asti, taikka rangaistakoon vankeudella, älköönkä hänen enää sallittako ajaa toisten asioita Oikeudessa, aina sen mukaan kuin tuomari tutkii hänen rikoksensa olevan. Jos sellainen valtuusmies, välttääksensä rangaistusta, vetäytyy pois asiasta, ennenkuin se päättyy, rangaistakoon kuitenkin niinkuin on sanottu. Jos jonkun näytetään salaa kirjoittaneen asiassa päämiehensä vastapuolenkin puolesta taikka perusteilla ja neuvoilla auttaneen häntä, sakotettakoon sata talaria tahi rangaistakoon vesi- ja leipävankeudella ja menettäköön kunniansa.]", , ,,
Vahvistettava laki,4,1734,N/A,15 §,N/A,"(27.4.1868) Kaikkein tulee pitää Oikeutta arvossa ja kunniassa ja sentähden älköön kukaan laillisen valtamiehen asemesta panko alaikäistä, palkollista tahi muuta sopimatonta kirjojansa Oikeuteen antamaan, tahi suullisesti kuulustettavaksi. Joka sen tekee, sakoitettakoon Ali-oikeudessa [viisi talaria], Hovioikeudessa [kymmenen talaria].", , ,,
Vahvistettava laki,4,1734,N/A,16 §,N/A,"(27.4.1868) Joka ottaa Oikeuden edessä puhuaksensa sellaisessa asiassa, jossa hän ei ole asianomistajana eikä asianajajana, eikä virkansa puolesta kantajana ja hakijana, taikka jos hänellä lain mukaan ei ole siihen lupaa sakoitettakoon Alioikeudessa [viisi talaria], Hovioikeudessa [kymmenen talaria, tahi enemmän], asian laadun mukaan jos se [Keisarin Käskynhaltian] tykönä tehdään, olkoon sakko [viisi talaria], kruunulle yksinänsä palkitkoon myös näissä tapauksissa kaiken vahingon.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,"(27.4.1868) Jos riitapuolet sopivat, sittenkuin on haastettu tahi vedottu johonkin Oikeuteen, mihin tahansa, ja ennenkuin oikeudenkäymisen aika on tullut, niin ilmoittakoot sen Oikeudelle suusanalla tahi kirjallisesti, viimeistään silloin kuin heidän muutoin pitäisi tulla esiin. Jos he eivät sitä tee, sakoitettakoon sekä vastaaja että kantaja, Alioikeudessa [kymmenen talaria], Hovioikeudessa [kaksikymmentä talaria]. Ilmoittakoot myös, millä ehdolla sovinto on tehty, jos asia on jonkin arvoinen, ja kirjoituttakoot sen Oikeuden tuomiokirjaan sekä vahvistuttakoot tuomarilla, jos tarpeelliseksi katsovat.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,3 §,N/A,"[Kuninkaan asiamiehellä] ei ole valtaa sovinnon kautta vähentää kruunun oikeutta, ei kahdella riitapuolella kolmannen tahi jonkun muun oikeutta, [eikä talonpojalla veronalaista maata, olkoonpa siitä riita kylän naapurusten taikka eri emäkyläin välillä.]", , ,,
Vahvistettava laki,4,1734,N/A,4 §,N/A,"Rikosasioissa älköön tuomari sovintoa salliko, [jos on tapahtunut julkinen pahennus taikka yleinen rauha rikottu ruumiin, hengen tahi tavaran puolesta]. Jos asianomistaja tahtoo tehdä sovinnon oikeudestansa [sakkoon] ja vahingonkorvaukseen, niin olkoon hänellä siihen lupa ja tehköön kuitenkin asiassa kanteen se, joka tulee [kuninkaan], kihlakunnan tahi kaupungin puolesta kantaa.", , ,,
Vahvistettava laki,4,1734,N/A,5 §,N/A,"Jos sovinnon tehneet riitapuolet sittemmin riitautuvat siitä, miten sovinto oikeastaan on ymmärrettävä, taikka jos toinen väittää, että hänet on petollisesti viekoteltu sovinnon tekoon, niin kääntyköön tuomarin puoleen, joka sen on vahvistanut, ja menetelköön tuomari asiassa niinkuin sen laatu vaatii.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,4 §,N/A,"Jos vedotussa asiassa ylempi Oikeus vahvistaa tuomion, niin älköön se entisiä perusteita kertoko, vaan julistakoon niiden nojalla tuomion hyväksi ja päteväksi. Jos siellä on ilmestynyt muitakin perusteita, niin ne voidaan panna lisäksi.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"(27.4.1868) Niissä asioissa, jotka eivät ole haastatetut eivätkä vedotut, samoin myös milloin Oikeuden päätös jostakin riitapuolen väitteestä oikeudenkäymisessä ennen tarvitaan, ei Hovioikeuden päätöstä julkisesti julisteta, vaan antakoon Hovioikeus sen ulos julkisen ilmoituksen tehtyä, ellei sitä ole suullisesti julistettu.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,1 § on kumottu A:lla 14.8.1901., , ,,
Vahvistettava laki,4,1734,N/A,2 §,N/A,2 § on kumottu A:lla 14.8.1901., , ,,
Vahvistettava laki,4,1734,N/A,3 §,N/A,3 § on kumottu A:lla 27.4.1868., , ,,
Vahvistettava laki,4,1734,N/A,4 §,N/A,"Niissä asioissa, jotka hovioikeus ensimmäisenä tuomioistuimena ottaa tutkittaviksi, ilmoituttakoon se päivää ennen julkipanolla, että riitapuolten pitää haasteessa määrättynä päivänä olla huudettaessa läsnä ja antakoon kantaja silloin riitakirjansa Oikeuteen sitten käyköön asian niinkuin edellä on sanottu. Riitapuolten on näissä tapauksissa lupa antaa Oikeuteen kaksi kirjaa kummankin, elleivät oikeata antoaikaa laiminlyö. [Jos pesäeroa haetaan velan tähden, taikka jos velallinen pyytää lupaa luovuttaa kaiken tavaransa velkojilleen, olkoon kummankin huudon väliä neljätoista päivää.]", , ,,
Vahvistettava laki,4,1734,N/A,5 §,N/A,"Jos se, joka on haastattanut, ei tule määrättynä päivänä riitakirjoinensa Oikeuteen, pankoon hovioikeus hänelle toisen määräajan, vaikkei katsoisikaan hänen esiintuomaansa estettä lailliseksi kuitenkin vetäköön hän poissaolostansa sakkoa [kymmenen talaria] ja korvatkoon kulut vastaajalle, joka läsnä oli. Jos kantaja ei tule toisella kerralla eikä näytä laillista estettä, niin tuomittakoon vastaaja vapaaksi hänen kanteestansa.", , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"Kaikkia riitakirjoja ynnä niihin kuuluvia todistuksia on sekä vedotuissa että haastetuissa asioissa tuotava Oikeuteen kaksi kappaletta, toinen hovioikeuteen jääväksi, toinen vastapuolelle annettavaksi.", , ,,
Vahvistettava laki,4,1734,N/A,7 §,N/A,"Jos se, jonka tulee [kuninkaan] puolesta hovioikeudessa kantaa, syyttää jotakuta virkarikoksesta tahi muusta törkeästä rikoksesta, niin hänen kanteensa luettakoon julkisesti, niin myös syytetyn vastaus.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,"(27.4.1868) Joka uudestansa Oikeuteen vetää asian, josta lainvoiman saanut tuomio tahi päätös jo ennen on, taikka moittii sellaista tuomiota Oikeuden edessä tahi ulkona siitä sakoitettakoon Alioikeuden tuomiosta [kymmenen talaria] Hovioikeuden tuomiosta [sata talaria]. Jos se on [Keisarin] tuomio sakoitettakoon [viisisataa talaria].", , ,,
Vahvistettava laki,4,1734,N/A,2 §,N/A,"(27.4.1868) Jos Alioikeuden tuomiota moititaan Oikeuden edessä tuomitkoon siitä se Oikeus, jossa se tapahtuu. Jos moititaan sellaista tuomiota Oikeudesta ulkona tuomitkoon siitä Alioikeus siinä paikkakunnassa, missä rikottu on. Jos Hovioikeuden tahi [Keisarin] tuomiota moititaan, olkoonpa Oikeuden edessä, taikka muutoin niin se on Hovioikeudessa tuomittava.", , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,"(27.4.1868) Jos joku oikeudenkäymistä rohkenee väärinkäyttää, ja vasten selkeitä perusteita ja parempata tietoansa kiukusta vetää jonkun Oikeuteen, sakoitettakoon Alioikeudessa [kymmenestä kahteenkymmeneen talariin asti], [vaivaisille yksinänsä,] ja palkitkoon lisäksi oikeudenkäymisen kulut, haitan ja vahingon.", , ,,
Vahvistettava laki,4,1734,N/A,2 §,N/A,"(27.4.1868) Jos joku on kadottanut Ali-oikeudessa, ja Hovioikeus kaikin puolin hyväksyy Ali-oikeuden päätöksen, tutkikoon Hovioikeus myöskin, onko hän perättömästä valituksesta tehnyt itsensä edesvastauksen alaiseksi jos niin nähdään olevan, sakoitettakoon hän silloin [kolmestakymmenestä sataan talariin asti]. Kaikissa näissä tapauksissa sakoitettakoon valtamies, niinkuin [15 luvun 14 §:ssä] sanottu on. Jos rikkonut ei voi sakkoa maksaa rangaistakoon vankeudella niinkuin erittäin säätty on.", , ,,
Vahvistettava laki,4,1734,N/A,3 §,N/A,"Jos se, joka [kuninkaan] ja kruunun puolesta puhuu, väärinkäyttää oikeudenkäyntiä toisten haitaksi ja vahingoksi, niin olkoon laillisen edesvastauksen alainen ja tuomittakoon asianhaarain mukaan.", , ,,
Vahvistettava laki,4,1734,N/A,N/A,N/A,- - - - - - - - - - - - - -, , ,,
Vahvistettava laki,4,1734,N/A,1 §,N/A,"Kaikilla rahoilla ja sakoilla tässä lakikirjassa tarkoitetaan talareita, markkoja ja äyrejä hopearahaa. [Kun ei ole määrätty, kenelle sakot ovat tulevat, menkööt ne kolmijakoon kuningas ottakoon yhden osan, kihlakunta tahi kaupunki toisen ja asianomistaja kolmannen. Jos asianomistaja ei ole kantanut, ottakoon hänen osansa se, joka kantoi ja jolla oli oikeus kantaa.]", , ,,
Vahvistettava laki,4,1734,N/A,2 §,N/A,"(20.1.1779) Tässä oikeudenkäymiskaaressa säädetyt sakot, [milloin ei ole toisin sanottu, sekä kaikki muut sakot ja uhkasakot, jotka yleisen lain ja erityisten asetusten mukaan kuuluvat tuomareille ja virkamiehille yksinänsä, menkööt Kuninkaalle ja sitä, joka ei voi sakkoa maksaa, rangaistakoon niinkuin Ulosottokaaren 10 luvun 1 §:ssä on sanottu.]", , ,,
Vahvistettava laki,4,1734,N/A,3 §,N/A,"(27.4.1868) [Kihlakunnan sakkorahaosasta saakoon Kihlakunnantuomari yhden kolmanneksen, Lautakunta toisen, Kihlakunta kolmannen. Raastuvanoikeudessa saakoon Pormestari kahdenkertaisen osan Raatimiehen suhteen.]", , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"Isä ja poika, appi ja vävy, kaksi veljestä tahi langosta älkööt istuko samassa Oikeudessa, jos siinä ei ole useampaa kuin seitsemän. Älköönkä niitä, jotka keskenänsä ovat nyt sanotussa sukulaisuudessa tai lankoudessa, koskaan istuko useampaa kuin kaksi samassa Oikeudessa.", , ,,
Vahvistettava laki,4,1734,N/A,7 §,N/A,"Tuomari vannokoon tämän valan: Minä N. N. lupaan ja vannon Jumalan ja hänen pyhän evankeliuminsa kautta, että minä parhaan ymmärrykseni ja omantuntoni mukaan kaikissa tuomioissa tahdon tehdä ja teen oikeutta niin köyhälle kuin rikkaallekin ja tuomitsen Jumalan ja [Ruotsin] lain ja laillisten sääntöjen mukaan: etten koskaan minkään varjolla lakia vääristele enkä vääryyttä edistä sukulaisuuden, lankouden, ystävyyden, kateuden ja vihan tahi pelon tähden taikka lahjan ja antimien tahi muun syyn takia, enkä syytöntä syylliseksi taikka syyllistä syyttömäksi tee. Minä en myöskään ennen tuomion julistamista enkä sen jälestä ilmaise oikeutta käyville enkä muille niitä neuvotteluita, joita Oikeus suljettujen ovien takana pitää. Kaiken tämän tahdon täyttää ja täytän uskollisesti, rehellisenä ja totisena tuomarina, ilman kavaluutta ja juonia, niin totta kuin Jumala minua auttakoon ruumiin ja hengen puolesta. Älköön kukaan tuomarinvirkaan ruvetko, ennenkuin on näin vannonut.", , ,,
Vahvistettava laki,4,1734,N/A,9 §,N/A,"Jos tuomari luvatta panee jonkun sijaansa tuomitsemaan, menettäköön virkansa.", , ,,
Vahvistettava laki,4,1734,N/A,11 §,N/A,"Tuomarin pitää tarkoin tutkia lain oikeata tarkoitusta ja perustusta sekä tuomita sen mukaan, mutta ei vastoin sitä, oman mielensä mukaan. Maan tapa, jos se ei ole kohtuuton, olkoon hänellä myös ohjeena tuomitessansa, kun säädettyä lakia ei ole.", , ,,
Vahvistettava laki,4,1734,N/A,12 §,N/A,"Jos tuomari ilmeisestä huolimattomuudesta tahi ymmärtämättömyydestä tekee väärän tuomion, [menettäköön virkansa kokonaan tahi määräajaksi, tahi maksakoon rahasakon, kolmijakoon, aina asianhaarain mukaan,] ja korvatkoon kaiken vahingon. Jos hän sen tahallansa tekee, vihasta ja ilkeydestä taikka ystävyyden, lahjain ja voiton tähden, [menettäköön virkansa, saamatta sitä koskaan takaisin,] korvatkoon myös vahingon, ja lahjat menkööt [vaivaisille]. Jos joku sellaisen väärän tuomion tähden menettää henkensä [tahi kunniansa], menettäköön tuomarikin pahuutensa ja ilkeytensä takia [henkensä tahi kunniansa].", , ,,
Vahvistettava laki,4,1734,N/A,4 §,N/A,"Jos joku aikoo tehdä kanteen entistä holhoojaansa vastaan perintönsä tilistä, tehköön sen joko siellä, missä peritty asui ja holhooja holhutoimeen rupesi, taikka missä holhooja asuu. Jos jollekulle on uskottu jotakin hoidettavaksi, vastatkoon hän taikka hänen kuoltuaan hänen perillisensä siellä, missä omaisuus oli hoidettavana ja hallittavana.", , ,,
Vahvistettava laki,4,1734,N/A,5 §,N/A,"(27.4.1868) Jos kaupungissa tehdystä kaupasta syntyy riita ostajan ja myyjän välillä, markkinain aikana tahi muulloin, ja siitä heti kannetaan, niin tuomitkoon asian sen paikan Oikeus, jossa kauppa tehtiin. Älköön sittemmin ketään asuinpaikastansa haastettako, ellei hän tule siihen kaupunkiin, jossa kauppa tehtiin. Sama olkoon laki, jos majamies jää velkaa ravinnosta, huoneenvuokrasta tahi muusta tarpeestansa. Kun syntyy riita irtisanomisesta taikka poismuuttamisesta kaupungissa vuokratuista huoneista, tuomitkoon siitä Oikeus samassa kaupungissa.", , ,,
Vahvistettava laki,4,1734,N/A,6 §,N/A,"Jos tulee riita velasta, jonka useammat ovat tehneet ja sitoutuneet maksamaan kukin omasta ja toistensa puolesta, niin olkoon velkojalla valta hakea ketä tahansa heistä, siellä missä se asuu. Jos he eivät ole tällä tavalla maksamiseen sitoutuneet, ja jos riita syntyy siitä, onko velka oikea tahi miten kukin on siihen osallinen, olkoon myös velkojalla valta haastattaa heidät kaikki Oikeuteen sinne, missä joku heistä asuu ja maksun käyköön kuitenkin niinkuin [Ulosottokaaren 4 Luvun 12 §:ssä] säädetään. Yhtiömiehiä haetaan siellä, missä yhtiö on.", , ,,
Vahvistettava laki,4,1734,N/A,7 §,N/A,"Jos kaksi tahi useampi on osallinen samassa riita-asiassa ja siitä ei voida tarkoin saada selvää, elleivät he kaikki ole yhtaikaa samassa paikassa vastaamassa, niin kannettakoon siinä Oikeudessa, jonka alle se kuuluu, jota asia etupäässä koskee.", , ,,
Vahvistettava laki,4,1734,N/A,12 §,N/A,"Mitä jostakin pääasiasta seuraa, niinkuin vahingonkorvaus ja oikeudenkäyntikulut ynnä muuta, josta joku on varannut itselleen oikeuden erittäin kantaa, tuomittakoon siinä Oikeudessa, joka on pääasian tuominnut.", , ,,
Vahvistettava laki,4,1734,N/A,14 §,N/A,"Jos maalla olevista maista ja tiluksista riidellään, olkoonpa omistusoikeudesta, hallinnasta ja nautinnasta, rakennusten rappiosta, maan huonosta hoidosta, verosta, rajoista tahi luvattomasta viljelemisestä, niin se kaikki on tuomittava siinä Oikeudessa, jonka piirissä maa on. Jos emäkylän tilukset ulottuvat kihlakunnan rajan taakse toisen kihlakunnan alueelle, ja jos siellä oleva rajanaapuri tahtoo jostakin niistä tehdä moitekanteen, niin tehköön se siinä Oikeudessa, johon emäkylä kuuluu.", , ,,
Vahvistettava laki,4,1734,N/A,15 §,N/A,"Jos maariita on kihlakuntain tai läänien tahi maakuntain välillä, käyköön sen niinkuin [Maakaaren 14 luvun 5 §:ssä] on sanottu.", , ,,
Vahvistettava laki,4,1734,N/A,16 §,N/A,"(4.3.1873) Jos yhden tai useamman kruununtilan haltiat riitelevät tiluksista, rahasta, kalavedestä tahi myllynsijasta, ratkaiskoon Kihlakunnanoikeus riidan ja määrätköön [Keisarin Käskynhaltija] jonkun läsnä olemaan kruunun puolesta. Kihlakunnanoikeus tuomitkoon myös luvattomasta maan ja metsän viljelyksestä kruunun maalla.", , ,,
